Gujarat,2.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Gujarat,"2.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",12
Gujarat,2.13 - Other IPC crimes,85
Gujarat,2.14 - SC / ST (Prevention of Atrocities) Act only,31
Gujarat,2 - Total of SC/ST (Prevention of Atrocities) Act,223
Gujarat,3.1 - Murder (Section 302 & 303 IPC),0
Gujarat,3.2 - Attempt to commit Murder (Section 307 IPC),0
Gujarat,3.3 - Rape (Section 376 IPC),2
Gujarat,3.4 - Attempt to commit Rape (Section 376/511 IPC),0
Gujarat,3.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),1
Gujarat,3.5.1 - Sexual Harassment (Section 354A IPC),0
Gujarat,3.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Gujarat,3.5.3 - Voyeurism (Section 354C IPC),0
Gujarat,3.5.4 - Stalking (Section 354D IPC),0
Gujarat,3.5.5 - Other Sexual Harassment,1
Gujarat,3.6 - Insult to the Modesty of women (Section 509 IPC),0
Gujarat,"3.7 - Kidnapping & Abduction (Section 363,364,364A, 366-369 IPC)",2
Gujarat,3.7.1 - Kidnaping & Abduction (Section 363 IPC),0
Gujarat,3.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Gujarat,3.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Gujarat,3.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),1
Gujarat,3.7.5 - Other Kidnapping,1
Gujarat,"3.8 - Dacoity (Section 395,396-398 IPC)",0
Gujarat,3.8.1 - Dacoity with Murder (Section 396 IPC),0
Gujarat,3.8.2 - Other Dacoity,0
Gujarat,"3.9 - Robbery (Section 392 to 394, 397 & 398 IPC)",0
Gujarat,3.10 - Arson (Section 435-436 & 438 IPC),0
Gujarat,"3.11 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",0
Gujarat,3.11.1 - Grievous Hurt (Section 325 & 326 IPC),0
Gujarat,3.11.2 - Acid attack (Section 326A IPC),0
Gujarat,3.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Gujarat,"3.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",0
Gujarat,3.13 - Other IPC crimes,0
Gujarat,3 - Total IPC crimes against STs,5
Gujarat,"4 - Manual Scavengers and Construction of Dry Latrines (P) Act, 1993",0
Gujarat,5 - Other SLL Crime against STs,1
Gujarat,6 - Total crimes against STs,229
Haryana,"1 - Protection of Civil Rights Act, 1955",0
Haryana,2.1 - Murder (Section 302 & 303 IPC),0
Haryana,2.2 - Attempt to commit Murder (Section 307 IPC),0
Haryana,2.3 - Rape (Section 376 IPC),0
Haryana,2.4 - Attempt to commit Rape,0
Haryana,2.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),0
Haryana,2.5.1 - Sexual Harassment (Section 354A IPC),0
Haryana,2.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Haryana,2.5.3 - Voyeurism (Section 354C IPC),0
Haryana,2.5.4 - Stalking (Section 354D IPC),0
Haryana,2.5.5 - Other Sexual Harassment,0
Haryana,2.6 - Insult to the Modesty of women (Section 509 IPC),0
Haryana,"2.7 - Kidnapping & Abduction (Section 363,364,364A, 366-369 IPC)",0
Haryana,2.7.1 - Kidnaping & Abduction (Section 363 IPC),0
Haryana,2.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Haryana,2.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Haryana,2.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),0
Haryana,2.7.5 - Other Kidnapping,0
Haryana,"2.8 - Dacoity (Section 395,396-398 IPC)",0
Haryana,2.8.1 - Dacoity with Murder (Section 396 IPC),0
Haryana,2.8.2 - Other Dacoity,0
Haryana,"2.9 - Robbery (Section 392 to 394, 397 & 398 IPC)",0
Haryana,"2.10 - Arson (Section 435,436 & 438 IPC)",0
Haryana,"2.11 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",0
Haryana,2.11.1 - Hurt (Section 325 & 326 IPC),0
Haryana,2.11.2 - Acid attack (Section 326A IPC),0
Haryana,2.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Haryana,"2.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",0
Haryana,2.13 - Other IPC crimes,0
Haryana,2.14 - SC / ST (Prevention of Atrocities) Act only,0
Haryana,2 - Total of SC/ST (Prevention of Atrocities) Act,0
Haryana,3.1 - Murder (Section 302 & 303 IPC),0
Haryana,3.2 - Attempt to commit Murder (Section 307 IPC),0
Haryana,3.3 - Rape (Section 376 IPC),0
Haryana,3.4 - Attempt to commit Rape (Section 376/511 IPC),0
Haryana,3.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),0
Haryana,3.5.1 - Sexual Harassment (Section 354A IPC),0
Haryana,3.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Haryana,3.5.3 - Voyeurism (Section 354C IPC),0
Haryana,3.5.4 - Stalking (Section 354D IPC),0
Haryana,3.5.5 - Other Sexual Harassment,0
Haryana,3.6 - Insult to the Modesty of women (Section 509 IPC),0
Haryana,"3.7 - Kidnapping & Abduction (Section 363,364,364A, 366-369 IPC)",0
Haryana,3.7.1 - Kidnaping & Abduction (Section 363 IPC),0
Haryana,3.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Haryana,3.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Haryana,3.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),0
Haryana,3.7.5 - Other Kidnapping,0
Haryana,"3.8 - Dacoity (Section 395,396-398 IPC)",0
Haryana,3.8.1 - Dacoity with Murder (Section 396 IPC),0
Haryana,3.8.2 - Other Dacoity,0
Haryana,"3.9 - Robbery (Section 392 to 394, 397 & 398 IPC)",0
Haryana,3.10 - Arson (Section 435-436 & 438 IPC),0
Haryana,"3.11 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",0
Haryana,3.11.1 - Grievous Hurt (Section 325 & 326 IPC),0
Haryana,3.11.2 - Acid attack (Section 326A IPC),0
Haryana,3.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Haryana,"3.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",0
Haryana,3.13 - Other IPC crimes,0
Haryana,3 - Total IPC crimes against STs,0
Haryana,"4 - Manual Scavengers and Construction of Dry Latrines (P) Act, 1993",0
Haryana,5 - Other SLL Crime against STs,0
Haryana,6 - Total crimes against STs,0
Himachal Pradesh,"1 - Protection of Civil Rights Act, 1955",0
Himachal Pradesh,2.1 - Murder (Section 302 & 303 IPC),0
Himachal Pradesh,2.2 - Attempt to commit Murder (Section 307 IPC),0
Himachal Pradesh,2.3 - Rape (Section 376 IPC),0
Himachal Pradesh,2.4 - Attempt to commit Rape,0
Himachal Pradesh,2.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),0
Himachal Pradesh,2.5.1 - Sexual Harassment (Section 354A IPC),0
Himachal Pradesh,2.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Himachal Pradesh,2.5.3 - Voyeurism (Section 354C IPC),0
Himachal Pradesh,2.5.4 - Stalking (Section 354D IPC),0
Himachal Pradesh,2.5.5 - Other Sexual Harassment,0
Himachal Pradesh,2.6 - Insult to the Modesty of women (Section 509 IPC),0
Himachal Pradesh,"2.7 - Kidnapping & Abduction (Section 363,364,364A, 366-369 IPC)",0
Himachal Pradesh,2.7.1 - Kidnaping & Abduction (Section 363 IPC),0
Himachal Pradesh,2.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Himachal Pradesh,2.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Himachal Pradesh,2.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),0
Himachal Pradesh,2.7.5 - Other Kidnapping,0
Himachal Pradesh,"2.8 - Dacoity (Section 395,396-398 IPC)",0
Himachal Pradesh,2.8.1 - Dacoity with Murder (Section 396 IPC),0
Himachal Pradesh,2.8.2 - Other Dacoity,0
Himachal Pradesh,"2.9 - Robbery (Section 392 to 394, 397 & 398 IPC)",0
Himachal Pradesh,"2.10 - Arson (Section 435,436 & 438 IPC)",0
Himachal Pradesh,"2.11 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",0
Himachal Pradesh,2.11.1 - Hurt (Section 325 & 326 IPC),0
Himachal Pradesh,2.11.2 - Acid attack (Section 326A IPC),0
Himachal Pradesh,2.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Himachal Pradesh,"2.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",0
Himachal Pradesh,2.13 - Other IPC crimes,0
Himachal Pradesh,2.14 - SC / ST (Prevention of Atrocities) Act only,3
Himachal Pradesh,2 - Total of SC/ST (Prevention of Atrocities) Act,3
Himachal Pradesh,3.1 - Murder (Section 302 & 303 IPC),0
Himachal Pradesh,3.2 - Attempt to commit Murder (Section 307 IPC),0
Himachal Pradesh,3.3 - Rape (Section 376 IPC),0
Himachal Pradesh,3.4 - Attempt to commit Rape (Section 376/511 IPC),0
Himachal Pradesh,3.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),0
Himachal Pradesh,3.5.1 - Sexual Harassment (Section 354A IPC),0
Himachal Pradesh,3.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Himachal Pradesh,3.5.3 - Voyeurism (Section 354C IPC),0
Himachal Pradesh,3.5.4 - Stalking (Section 354D IPC),0
Himachal Pradesh,3.5.5 - Other Sexual Harassment,0
Himachal Pradesh,3.6 - Insult to the Modesty of women (Section 509 IPC),0
Himachal Pradesh,"3.7 - Kidnapping & Abduction (Section 363,364,364A, 366-369 IPC)",0
Himachal Pradesh,3.7.1 - Kidnaping & Abduction (Section 363 IPC),0
Himachal Pradesh,3.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Himachal Pradesh,3.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Himachal Pradesh,3.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),0
Himachal Pradesh,3.7.5 - Other Kidnapping,0
Himachal Pradesh,"3.8 - Dacoity (Section 395,396-398 IPC)",0
Himachal Pradesh,3.8.1 - Dacoity with Murder (Section 396 IPC),0
Himachal Pradesh,3.8.2 - Other Dacoity,0
Himachal Pradesh,"3.9 - Robbery (Section 392 to 394, 397 & 398 IPC)",0
Himachal Pradesh,3.10 - Arson (Section 435-436 & 438 IPC),0
Himachal Pradesh,"3.11 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",0
Himachal Pradesh,3.11.1 - Grievous Hurt (Section 325 & 326 IPC),0
Himachal Pradesh,3.11.2 - Acid attack (Section 326A IPC),0
Himachal Pradesh,3.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Himachal Pradesh,"3.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",0
Himachal Pradesh,3.13 - Other IPC crimes,0
Himachal Pradesh,3 - Total IPC crimes against STs,0
Himachal Pradesh,"4 - Manual Scavengers and Construction of Dry Latrines (P) Act, 1993",0
Himachal Pradesh,5 - Other SLL Crime against STs,0
Himachal Pradesh,6 - Total crimes against STs,3
Jammu & Kashmir,"1 - Protection of Civil Rights Act, 1955",0
Jammu & Kashmir,2.1 - Murder (Section 302 & 303 IPC),0
Jammu & Kashmir,2.2 - Attempt to commit Murder (Section 307 IPC),0
Jammu & Kashmir,2.3 - Rape (Section 376 IPC),0
Jammu & Kashmir,2.4 - Attempt to commit Rape,0
Jammu & Kashmir,2.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),0
Jammu & Kashmir,2.5.1 - Sexual Harassment (Section 354A IPC),0
Jammu & Kashmir,2.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Jammu & Kashmir,2.5.3 - Voyeurism (Section 354C IPC),0
Jammu & Kashmir,2.5.4 - Stalking (Section 354D IPC),0
Jammu & Kashmir,2.5.5 - Other Sexual Harassment,0
Jammu & Kashmir,2.6 - Insult to the Modesty of women (Section 509 IPC),0
Jammu & Kashmir,"2.7 - Kidnapping & Abduction (Section 363,364,364A, 366-369 IPC)",0
Jammu & Kashmir,2.7.1 - Kidnaping & Abduction (Section 363 IPC),0
Jammu & Kashmir,2.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Jammu & Kashmir,2.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Jammu & Kashmir,2.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),0
Jammu & Kashmir,2.7.5 - Other Kidnapping,0
Jammu & Kashmir,"2.8 - Dacoity (Section 395,396-398 IPC)",0
Jammu & Kashmir,2.8.1 - Dacoity with Murder (Section 396 IPC),0
Jammu & Kashmir,2.8.2 - Other Dacoity,0
Jammu & Kashmir,"2.9 - Robbery (Section 392 to 394, 397 & 398 IPC)",0
Jammu & Kashmir,"2.10 - Arson (Section 435,436 & 438 IPC)",0
Jammu & Kashmir,"2.11 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",0
Jammu & Kashmir,2.11.1 - Hurt (Section 325 & 326 IPC),0
Jammu & Kashmir,2.11.2 - Acid attack (Section 326A IPC),0
Jammu & Kashmir,2.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Jammu & Kashmir,"2.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",0
Jammu & Kashmir,2.13 - Other IPC crimes,0
Jammu & Kashmir,2.14 - SC / ST (Prevention of Atrocities) Act only,0
Jammu & Kashmir,2 - Total of SC/ST (Prevention of Atrocities) Act,0
Jammu & Kashmir,3.1 - Murder (Section 302 & 303 IPC),0
Jammu & Kashmir,3.2 - Attempt to commit Murder (Section 307 IPC),0
Jammu & Kashmir,3.3 - Rape (Section 376 IPC),0
Jammu & Kashmir,3.4 - Attempt to commit Rape (Section 376/511 IPC),0
Jammu & Kashmir,3.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),0
Jammu & Kashmir,3.5.1 - Sexual Harassment (Section 354A IPC),0
Jammu & Kashmir,3.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Jammu & Kashmir,3.5.3 - Voyeurism (Section 354C IPC),0
Jammu & Kashmir,3.5.4 - Stalking (Section 354D IPC),0
Jammu & Kashmir,3.5.5 - Other Sexual Harassment,0
Jammu & Kashmir,3.6 - Insult to the Modesty of women (Section 509 IPC),0
Jammu & Kashmir,"3.7 - Kidnapping & Abduction (Section 363,364,364A, 366-369 IPC)",0
Jammu & Kashmir,3.7.1 - Kidnaping & Abduction (Section 363 IPC),0
Jammu & Kashmir,3.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Jammu & Kashmir,3.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Jammu & Kashmir,3.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),0
Jammu & Kashmir,3.7.5 - Other Kidnapping,0
Jammu & Kashmir,"3.8 - Dacoity (Section 395,396-398 IPC)",0
Jammu & Kashmir,3.8.1 - Dacoity with Murder (Section 396 IPC),0
Jammu & Kashmir,3.8.2 - Other Dacoity,0
Jammu & Kashmir,"3.9 - Robbery (Section 392 to 394, 397 & 398 IPC)",0
Jammu & Kashmir,3.10 - Arson (Section 435-436 & 438 IPC),0
Jammu & Kashmir,"3.11 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",0
Jammu & Kashmir,3.11.1 - Grievous Hurt (Section 325 & 326 IPC),0
Jammu & Kashmir,3.11.2 - Acid attack (Section 326A IPC),0
Jammu & Kashmir,3.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Jammu & Kashmir,"3.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",0
Jammu & Kashmir,3.13 - Other IPC crimes,0
Jammu & Kashmir,3 - Total IPC crimes against STs,0
Jammu & Kashmir,"4 - Manual Scavengers and Construction of Dry Latrines (P) Act, 1993",0
Jammu & Kashmir,5 - Other SLL Crime against STs,0
Jammu & Kashmir,6 - Total crimes against STs,0
Jharkhand,"1 - Protection of Civil Rights Act, 1955",0
Jharkhand,2.1 - Murder (Section 302 & 303 IPC),4
Jharkhand,2.2 - Attempt to commit Murder (Section 307 IPC),1
Jharkhand,2.3 - Rape (Section 376 IPC),13
Jharkhand,2.4 - Attempt to commit Rape,1
Jharkhand,2.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),5
Jharkhand,2.5.1 - Sexual Harassment (Section 354A IPC),1
Jharkhand,2.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),3
Jharkhand,2.5.3 - Voyeurism (Section 354C IPC),0
Jharkhand,2.5.4 - Stalking (Section 354D IPC),0
Jharkhand,2.5.5 - Other Sexual Harassment,1
Jharkhand,2.6 - Insult to the Modesty of women (Section 509 IPC),0
Jharkhand,"2.7 - Kidnapping & Abduction (Section 363,364,364A, 366-369 IPC)",11
Jharkhand,2.7.1 - Kidnaping & Abduction (Section 363 IPC),0
Jharkhand,2.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Jharkhand,2.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Jharkhand,2.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),11
Jharkhand,2.7.5 - Other Kidnapping,0
Jharkhand,"2.8 - Dacoity (Section 395,396-398 IPC)",0
Jharkhand,2.8.1 - Dacoity with Murder (Section 396 IPC),0
Jharkhand,2.8.2 - Other Dacoity,0
Jharkhand,"2.9 - Robbery (Section 392 to 394, 397 & 398 IPC)",0
Jharkhand,"2.10 - Arson (Section 435,436 & 438 IPC)",0
Jharkhand,"2.11 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",29
Jharkhand,2.11.1 - Hurt (Section 325 & 326 IPC),29
Jharkhand,2.11.2 - Acid attack (Section 326A IPC),0
Jharkhand,2.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Jharkhand,"2.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",2
Jharkhand,2.13 - Other IPC crimes,87
Jharkhand,2.14 - SC / ST (Prevention of Atrocities) Act only,249
Jharkhand,2 - Total of SC/ST (Prevention of Atrocities) Act,402
Jharkhand,3.1 - Murder (Section 302 & 303 IPC),0
Jharkhand,3.2 - Attempt to commit Murder (Section 307 IPC),0
Jharkhand,3.3 - Rape (Section 376 IPC),7
Jharkhand,3.4 - Attempt to commit Rape (Section 376/511 IPC),0
Jharkhand,3.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),0
Jharkhand,3.5.1 - Sexual Harassment (Section 354A IPC),0
Jharkhand,3.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Jharkhand,3.5.3 - Voyeurism (Section 354C IPC),0
Jharkhand,3.5.4 - Stalking (Section 354D IPC),0
Jharkhand,3.5.5 - Other Sexual Harassment,0
Jharkhand,3.6 - Insult to the Modesty of women (Section 509 IPC),0
Jharkhand,"3.7 - Kidnapping & Abduction (Section 363,364,364A, 366-369 IPC)",0
Jharkhand,3.7.1 - Kidnaping & Abduction (Section 363 IPC),0
Jharkhand,3.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Jharkhand,3.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Jharkhand,3.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),0
Jharkhand,3.7.5 - Other Kidnapping,0
Jharkhand,"3.8 - Dacoity (Section 395,396-398 IPC)",0
Jharkhand,3.8.1 - Dacoity with Murder (Section 396 IPC),0
Jharkhand,3.8.2 - Other Dacoity,0
Jharkhand,"3.9 - Robbery (Section 392 to 394, 397 & 398 IPC)",0
Jharkhand,3.10 - Arson (Section 435-436 & 438 IPC),0
Jharkhand,"3.11 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",0
Jharkhand,3.11.1 - Grievous Hurt (Section 325 & 326 IPC),0
Jharkhand,3.11.2 - Acid attack (Section 326A IPC),0
Jharkhand,3.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Jharkhand,"3.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",0
Jharkhand,3.13 - Other IPC crimes,6
Jharkhand,3 - Total IPC crimes against STs,13
Jharkhand,"4 - Manual Scavengers and Construction of Dry Latrines (P) Act, 1993",0
Jharkhand,5 - Other SLL Crime against STs,17
Jharkhand,6 - Total crimes against STs,432
Karnataka,"1 - Protection of Civil Rights Act, 1955",0
Karnataka,2.1 - Murder (Section 302 & 303 IPC),17
Karnataka,2.2 - Attempt to commit Murder (Section 307 IPC),5
Karnataka,2.3 - Rape (Section 376 IPC),18
Karnataka,2.4 - Attempt to commit Rape,0
Karnataka,2.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),9
Karnataka,2.5.1 - Sexual Harassment (Section 354A IPC),0
Karnataka,2.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Karnataka,2.5.3 - Voyeurism (Section 354C IPC),0
Karnataka,2.5.4 - Stalking (Section 354D IPC),0
Karnataka,2.5.5 - Other Sexual Harassment,9
Karnataka,2.6 - Insult to the Modesty of women (Section 509 IPC),0
Karnataka,"2.7 - Kidnapping & Abduction (Section 363,364,364A, 366-369 IPC)",2
Karnataka,2.7.1 - Kidnaping & Abduction (Section 363 IPC),0
Karnataka,2.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Karnataka,2.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Karnataka,2.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),0
Karnataka,2.7.5 - Other Kidnapping,2
Karnataka,"2.8 - Dacoity (Section 395,396-398 IPC)",0
Karnataka,2.8.1 - Dacoity with Murder (Section 396 IPC),0
Karnataka,2.8.2 - Other Dacoity,0
Karnataka,"2.9 - Robbery (Section 392 to 394, 397 & 398 IPC)",0
Karnataka,"2.10 - Arson (Section 435,436 & 438 IPC)",1
Karnataka,"2.11 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",11
Karnataka,2.11.1 - Hurt (Section 325 & 326 IPC),10
Karnataka,2.11.2 - Acid attack (Section 326A IPC),1
Karnataka,2.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Karnataka,"2.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",5
Karnataka,2.13 - Other IPC crimes,49
Karnataka,2.14 - SC / ST (Prevention of Atrocities) Act only,280
Karnataka,2 - Total of SC/ST (Prevention of Atrocities) Act,397
Karnataka,3.1 - Murder (Section 302 & 303 IPC),0
Karnataka,3.2 - Attempt to commit Murder (Section 307 IPC),2
Karnataka,3.3 - Rape (Section 376 IPC),0
Karnataka,3.4 - Attempt to commit Rape (Section 376/511 IPC),1
Karnataka,3.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),0
Karnataka,3.5.1 - Sexual Harassment (Section 354A IPC),0
Karnataka,3.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Karnataka,3.5.3 - Voyeurism (Section 354C IPC),0
Karnataka,3.5.4 - Stalking (Section 354D IPC),0
Karnataka,3.5.5 - Other Sexual Harassment,0
Karnataka,3.6 - Insult to the Modesty of women (Section 509 IPC),0
Karnataka,"3.7 - Kidnapping & Abduction (Section 363,364,364A, 366-369 IPC)",0
Karnataka,3.7.1 - Kidnaping & Abduction (Section 363 IPC),0
Karnataka,3.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Karnataka,3.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Karnataka,3.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),0
Karnataka,3.7.5 - Other Kidnapping,0
Karnataka,"3.8 - Dacoity (Section 395,396-398 IPC)",0
Karnataka,3.8.1 - Dacoity with Murder (Section 396 IPC),0
Karnataka,3.8.2 - Other Dacoity,0
Karnataka,"3.9 - Robbery (Section 392 to 394, 397 & 398 IPC)",0
Karnataka,3.10 - Arson (Section 435-436 & 438 IPC),0
Karnataka,"3.11 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",1
Karnataka,3.11.1 - Grievous Hurt (Section 325 & 326 IPC),1
Karnataka,3.11.2 - Acid attack (Section 326A IPC),0
Karnataka,3.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Karnataka,"3.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",1
Karnataka,3.13 - Other IPC crimes,80
Karnataka,3 - Total IPC crimes against STs,85
Karnataka,"4 - Manual Scavengers and Construction of Dry Latrines (P) Act, 1993",0
Karnataka,5 - Other SLL Crime against STs,5
Karnataka,6 - Total crimes against STs,487
Kerala,"1 - Protection of Civil Rights Act, 1955",0
Kerala,2.1 - Murder (Section 302 & 303 IPC),2
Kerala,2.2 - Attempt to commit Murder (Section 307 IPC),0
Kerala,2.3 - Rape (Section 376 IPC),42
Kerala,2.4 - Attempt to commit Rape,0
Kerala,2.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),26
Kerala,2.5.1 - Sexual Harassment (Section 354A IPC),8
Kerala,2.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),2
Kerala,2.5.3 - Voyeurism (Section 354C IPC),0
Kerala,2.5.4 - Stalking (Section 354D IPC),0
Kerala,2.5.5 - Other Sexual Harassment,16
Kerala,2.6 - Insult to the Modesty of women (Section 509 IPC),0
Kerala,"2.7 - Kidnapping & Abduction (Section 363,364,364A, 366-369 IPC)",1
Kerala,2.7.1 - Kidnaping & Abduction (Section 363 IPC),0
Kerala,2.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Kerala,2.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Kerala,2.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),0
Kerala,2.7.5 - Other Kidnapping,1
Kerala,"2.8 - Dacoity (Section 395,396-398 IPC)",0
Kerala,2.8.1 - Dacoity with Murder (Section 396 IPC),0
Kerala,2.8.2 - Other Dacoity,0
Kerala,"2.9 - Robbery (Section 392 to 394, 397 & 398 IPC)",0
Kerala,"2.10 - Arson (Section 435,436 & 438 IPC)",1
Kerala,"2.11 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",3
Kerala,2.11.1 - Hurt (Section 325 & 326 IPC),3
Kerala,2.11.2 - Acid attack (Section 326A IPC),0
Kerala,2.11.3 - Attempt to Acid Attack (Section 326B IPC),0
Kerala,"2.12 - Riots (Sections 147, 148, 149, 150 & 151 IPC)",4
Kerala,2.13 - Other IPC crimes,36
Kerala,2.14 - SC / ST (Prevention of Atrocities) Act only,5
Kerala,2 - Total of SC/ST (Prevention of Atrocities) Act,120
Kerala,3.1 - Murder (Section 302 & 303 IPC),0
Kerala,3.2 - Attempt to commit Murder (Section 307 IPC),0
Kerala,3.3 - Rape (Section 376 IPC),4
Kerala,3.4 - Attempt to commit Rape (Section 376/511 IPC),0
Kerala,3.5 - Assault on women with intent to outrage her Modesty (Section 354 IPC),1
Kerala,3.5.1 - Sexual Harassment (Section 354A IPC),0
Kerala,3.5.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Kerala,3.5.3 - Voyeurism (Section 354C IPC),0
Kerala,3.5.4 - Stalking (Section 354D IPC),0
Kerala,3.5.5 - Other Sexual Harassment,1
Kerala,3.6 - Insult to the Modesty of women (Section 509 IPC),0
Kerala,"3.7 - Kidnapping & Abduction (Section 363,364,364A, 366-369 IPC)",0
Kerala,3.7.1 - Kidnaping & Abduction (Section 363 IPC),0
Kerala,3.7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Kerala,3.7.3 - Kidnapping for Ransom (Section 364A IPC),0
Kerala,3.7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),0
Kerala,3.7.5 - Other Kidnapping,0
Kerala,"3.8 - Dacoity (Section 395,396-398 IPC)",0
Kerala,3.8.1 - Dacoity with Murder (Section 396 IPC),0
